fecha_hora,hora,origen,p10,p50,p90
2028-06-14 13:00:00,13,simulado,-6.89,-1.86,63.37
2028-06-14 14:00:00,14,simulado,-6.88,-3.69,54.44
2028-06-14 15:00:00,15,simulado,-7.04,-3.60,58.25
2028-06-14 16:00:00,16,simulado,-6.96,1.33,65.40
2028-06-14 17:00:00,17,simulado,-6.77,27.50,87.68
2028-06-14 18:00:00,18,simulado,-5.68,48.39,102.65
2028-06-14 19:00:00,19,simulado,23.43,86.10,118.02
2028-06-14 20:00:00,20,simulado,60.52,112.22,132.76
2028-06-14 21:00:00,21,simulado,100.06,136.13,174.69
2028-06-14 22:00:00,22,simulado,98.13,140.40,162.99
2028-06-14 23:00:00,23,simulado,83.40,123.09,137.33
2028-06-15 00:00:00,0,simulado,30.52,116.62,130.35
2028-06-15 01:00:00,1,simulado,21.86,110.60,125.82
2028-06-15 02:00:00,2,simulado,20.55,108.03,120.60
2028-06-15 03:00:00,3,simulado,16.19,105.04,119.63
2028-06-15 04:00:00,4,simulado,16.25,100.95,119.73
2028-06-15 05:00:00,5,simulado,18.63,103.13,121.97
2028-06-15 06:00:00,6,simulado,55.11,110.04,127.53
2028-06-15 07:00:00,7,simulado,67.65,112.85,130.29
2028-06-15 08:00:00,8,simulado,38.33,99.93,121.94
2028-06-15 09:00:00,9,simulado,-4.70,51.17,105.14
2028-06-15 10:00:00,10,simulado,-6.74,25.45,85.79
2028-06-15 11:00:00,11,simulado,-6.85,-1.64,72.04
2028-06-15 12:00:00,12,simulado,-6.85,2.16,67.34
2028-06-15 13:00:00,13,simulado,-6.89,-4.23,63.37
2028-06-15 14:00:00,14,simulado,-6.88,-5.01,53.69
2028-06-15 15:00:00,15,simulado,-7.03,-5.09,58.25
2028-06-15 16:00:00,16,simulado,-7.01,-1.29,64.94
2028-06-15 17:00:00,17,simulado,-6.50,7.19,79.37
2028-06-15 18:00:00,18,simulado,-2.15,44.22,100.12
2028-06-15 19:00:00,19,simulado,24.24,86.29,118.02
2028-06-15 20:00:00,20,simulado,60.52,112.22,132.76
2028-06-15 21:00:00,21,simulado,107.34,135.78,174.65
2028-06-15 22:00:00,22,simulado,106.02,141.46,170.67
2028-06-15 23:00:00,23,simulado,86.45,120.59,137.33
2028-06-16 00:00:00,0,simulado,76.78,120.55,130.47
2028-06-16 01:00:00,1,simulado,65.72,111.37,125.41
2028-06-16 02:00:00,2,simulado,62.44,109.20,119.01
2028-06-16 03:00:00,3,simulado,57.94,106.30,118.34
2028-06-16 04:00:00,4,simulado,55.57,106.95,119.03
2028-06-16 05:00:00,5,simulado,61.56,107.93,122.05
2028-06-16 06:00:00,6,simulado,78.38,111.96,125.45
2028-06-16 07:00:00,7,simulado,74.98,116.31,127.93
2028-06-16 08:00:00,8,simulado,49.22,103.17,120.68
2028-06-16 09:00:00,9,simulado,7.32,66.74,107.15
2028-06-16 10:00:00,10,simulado,-6.74,31.34,78.87
2028-06-16 11:00:00,11,simulado,-6.78,18.96,71.97
2028-06-16 12:00:00,12,simulado,-6.85,2.42,65.06
2028-06-16 13:00:00,13,simulado,-6.96,-3.32,63.37
2028-06-16 14:00:00,14,simulado,-6.96,-3.98,53.69
2028-06-16 15:00:00,15,simulado,-7.03,-4.97,58.25
2028-06-16 16:00:00,16,simulado,-6.96,1.63,64.94
2028-06-16 17:00:00,17,simulado,-6.74,33.54,79.37
2028-06-16 18:00:00,18,simulado,-3.70,48.39,100.35
2028-06-16 19:00:00,19,simulado,25.64,86.57,116.94
2028-06-16 20:00:00,20,simulado,61.63,112.22,131.62
2028-06-16 21:00:00,21,simulado,106.61,136.13,174.69
2028-06-16 22:00:00,22,simulado,101.97,141.46,166.13
2028-06-16 23:00:00,23,simulado,83.40,123.27,133.74
2028-06-17 00:00:00,0,simulado,86.24,117.83,127.58
2028-06-17 01:00:00,1,simulado,59.70,109.52,123.69
2028-06-17 02:00:00,2,simulado,34.52,105.43,121.94
2028-06-17 03:00:00,3,simulado,30.69,101.36,121.06
2028-06-17 04:00:00,4,simulado,30.13,100.66,120.59
2028-06-17 05:00:00,5,simulado,30.75,100.96,119.53
2028-06-17 06:00:00,6,simulado,30.76,105.70,121.06
2028-06-17 07:00:00,7,simulado,16.13,96.16,113.17
2028-06-17 08:00:00,8,simulado,-4.00,54.32,91.82
2028-06-17 09:00:00,9,simulado,-6.88,-2.61,33.60
2028-06-17 10:00:00,10,simulado,-7.96,-6.41,-1.02
2028-06-17 11:00:00,11,simulado,-8.98,-7.21,-6.36
2028-06-17 12:00:00,12,simulado,-9.12,-7.33,-6.50
2028-06-17 13:00:00,13,simulado,-9.12,-7.37,-6.50
2028-06-17 14:00:00,14,simulado,-8.91,-7.37,-6.45
2028-06-17 15:00:00,15,simulado,-9.07,-7.71,-6.50
2028-06-17 16:00:00,16,simulado,-8.95,-7.27,-4.99
2028-06-17 17:00:00,17,simulado,-7.43,-6.86,3.34
2028-06-17 18:00:00,18,simulado,-6.17,-3.71,60.65
2028-06-17 19:00:00,19,simulado,-1.57,42.23,99.15
2028-06-17 20:00:00,20,simulado,30.76,106.00,112.40
2028-06-17 21:00:00,21,simulado,75.75,124.98,133.04
2028-06-17 22:00:00,22,simulado,77.46,130.41,153.43
2028-06-17 23:00:00,23,simulado,51.02,118.13,135.39
2028-06-18 00:00:00,0,simulado,87.23,111.06,127.93
2028-06-18 01:00:00,1,simulado,76.27,108.48,123.69
2028-06-18 02:00:00,2,simulado,65.86,105.43,121.94
2028-06-18 03:00:00,3,simulado,49.09,101.36,121.06
2028-06-18 04:00:00,4,simulado,47.23,100.66,120.59
2028-06-18 05:00:00,5,simulado,60.72,100.96,119.53
2028-06-18 06:00:00,6,simulado,61.00,105.70,121.06
2028-06-18 07:00:00,7,simulado,16.13,96.16,113.17
2028-06-18 08:00:00,8,simulado,-4.00,45.57,91.82
2028-06-18 09:00:00,9,simulado,-6.94,-5.99,33.92
2028-06-18 10:00:00,10,simulado,-7.96,-6.59,-0.98
2028-06-18 11:00:00,11,simulado,-8.98,-7.21,-6.36
2028-06-18 12:00:00,12,simulado,-8.98,-7.37,-6.50
2028-06-18 13:00:00,13,simulado,-9.02,-7.52,-6.50
2028-06-18 14:00:00,14,simulado,-8.78,-7.67,-6.45
2028-06-18 15:00:00,15,simulado,-9.02,-7.95,-6.50
2028-06-18 16:00:00,16,simulado,-8.91,-7.29,-4.99
2028-06-18 17:00:00,17,simulado,-7.54,-6.89,3.34
2028-06-18 18:00:00,18,simulado,-6.42,-3.71,60.65
2028-06-18 19:00:00,19,simulado,-3.10,33.54,99.15
2028-06-18 20:00:00,20,simulado,39.38,95.35,112.40
2028-06-18 21:00:00,21,simulado,100.12,124.73,133.04
2028-06-18 22:00:00,22,simulado,99.94,129.78,153.43
2028-06-18 23:00:00,23,simulado,87.76,118.13,135.41
2028-06-19 00:00:00,0,simulado,76.78,120.55,130.47
2028-06-19 01:00:00,1,simulado,65.72,113.91,126.97
2028-06-19 02:00:00,2,simulado,62.44,111.05,120.79
2028-06-19 03:00:00,3,simulado,57.94,107.56,120.71
2028-06-19 04:00:00,4,simulado,55.57,109.21,120.38
2028-06-19 05:00:00,5,simulado,61.56,109.21,122.56
2028-06-19 06:00:00,6,simulado,78.38,113.14,127.62
2028-06-19 07:00:00,7,simulado,74.98,118.87,129.03
2028-06-19 08:00:00,8,simulado,40.49,106.98,121.98
2028-06-19 09:00:00,9,simulado,-1.84,66.74,108.54
2028-06-19 10:00:00,10,simulado,-6.72,31.34,85.79
2028-06-19 11:00:00,11,simulado,-6.77,18.96,73.89
2028-06-19 12:00:00,12,simulado,-6.75,2.16,69.26
2028-06-19 13:00:00,13,simulado,-6.96,-4.66,63.46
2028-06-19 14:00:00,14,simulado,-6.96,-3.98,61.18
2028-06-19 15:00:00,15,simulado,-7.04,-4.36,58.77
2028-06-19 16:00:00,16,simulado,-6.96,1.03,69.51
2028-06-19 17:00:00,17,simulado,-6.50,21.45,84.00
2028-06-19 18:00:00,18,simulado,-2.31,45.84,106.25
2028-06-19 19:00:00,19,simulado,24.24,86.57,119.03
2028-06-19 20:00:00,20,simulado,61.63,112.48,133.02
2028-06-19 21:00:00,21,simulado,107.34,138.40,167.02
2028-06-19 22:00:00,22,simulado,102.40,141.80,162.99
2028-06-19 23:00:00,23,simulado,83.40,122.90,134.10
2028-06-20 00:00:00,0,simulado,76.78,117.36,129.28
2028-06-20 01:00:00,1,simulado,65.72,112.09,125.41
2028-06-20 02:00:00,2,simulado,65.39,109.20,118.08
2028-06-20 03:00:00,3,simulado,64.94,106.30,117.91
2028-06-20 04:00:00,4,simulado,64.70,107.76,119.03
2028-06-20 05:00:00,5,simulado,76.18,108.34,122.56
2028-06-20 06:00:00,6,simulado,91.44,111.96,127.62
2028-06-20 07:00:00,7,simulado,90.00,116.31,130.41
2028-06-20 08:00:00,8,simulado,48.35,108.67,121.98
2028-06-20 09:00:00,9,simulado,6.40,70.03,108.98
2028-06-20 10:00:00,10,simulado,-6.72,33.76,85.79
2028-06-20 11:00:00,11,simulado,-6.85,19.29,71.97
2028-06-20 12:00:00,12,simulado,-6.87,2.77,65.06
2028-06-20 13:00:00,13,simulado,-6.90,-2.75,63.37
2028-06-20 14:00:00,14,simulado,-6.88,-3.92,53.69
2028-06-20 15:00:00,15,simulado,-7.03,-3.75,58.25
2028-06-20 16:00:00,16,simulado,-6.96,1.63,64.94
2028-06-20 17:00:00,17,simulado,-6.50,33.54,84.00
2028-06-20 18:00:00,18,simulado,-2.15,48.39,102.65
2028-06-20 19:00:00,19,simulado,26.33,88.11,119.05
2028-06-20 20:00:00,20,simulado,66.10,113.24,136.17
2028-06-20 21:00:00,21,simulado,111.01,138.91,177.73
2028-06-20 22:00:00,22,simulado,106.02,144.54,170.67
2028-06-20 23:00:00,23,simulado,86.45,125.13,137.90
2028-06-21 00:00:00,0,simulado,55.47,116.99,130.34
2028-06-21 01:00:00,1,simulado,48.67,111.02,125.82
2028-06-21 02:00:00,2,simulado,35.82,110.04,120.71
2028-06-21 03:00:00,3,simulado,35.93,106.71,120.71
2028-06-21 04:00:00,4,simulado,37.75,106.18,120.18
2028-06-21 05:00:00,5,simulado,44.06,107.19,122.10
2028-06-21 06:00:00,6,simulado,58.69,111.91,125.60
2028-06-21 07:00:00,7,simulado,67.65,113.49,127.93
2028-06-21 08:00:00,8,simulado,38.34,105.08,121.94
2028-06-21 09:00:00,9,simulado,-3.40,65.37,108.49
2028-06-21 10:00:00,10,simulado,-6.72,26.21,85.79
2028-06-21 11:00:00,11,simulado,-6.77,8.44,71.71
2028-06-21 12:00:00,12,simulado,-6.85,2.42,64.81
2028-06-21 13:00:00,13,simulado,-6.89,-3.78,53.87
2028-06-21 14:00:00,14,simulado,-6.88,-3.98,50.63
2028-06-21 15:00:00,15,simulado,-7.03,-3.75,48.52
2028-06-21 16:00:00,16,simulado,-6.96,-1.29,56.81
2028-06-21 17:00:00,17,simulado,-6.47,7.19,81.88
2028-06-21 18:00:00,18,simulado,-2.15,44.22,100.12
2028-06-21 19:00:00,19,simulado,24.24,86.29,118.02
2028-06-21 20:00:00,20,simulado,61.63,112.48,132.76
2028-06-21 21:00:00,21,simulado,111.01,135.44,174.65
2028-06-21 22:00:00,22,simulado,105.66,139.62,166.13
2028-06-21 23:00:00,23,simulado,86.45,122.90,133.74
2028-06-22 00:00:00,0,simulado,52.97,116.62,130.34
2028-06-22 01:00:00,1,simulado,45.99,111.37,124.87
2028-06-22 02:00:00,2,simulado,34.34,108.03,120.60
2028-06-22 03:00:00,3,simulado,33.95,105.87,120.71
2028-06-22 04:00:00,4,simulado,35.60,105.40,120.18
2028-06-22 05:00:00,5,simulado,41.52,106.46,122.05
2028-06-22 06:00:00,6,simulado,58.33,111.96,127.53
2028-06-22 07:00:00,7,simulado,66.94,116.31,130.29
2028-06-22 08:00:00,8,simulado,38.33,106.98,121.98
2028-06-22 09:00:00,9,simulado,-4.70,66.74,108.54
2028-06-22 10:00:00,10,simulado,-6.45,31.34,85.79
2028-06-22 11:00:00,11,simulado,-6.61,18.96,72.04
2028-06-22 12:00:00,12,simulado,-6.76,2.42,69.26
2028-06-22 13:00:00,13,simulado,-6.86,-3.32,64.28
2028-06-22 14:00:00,14,simulado,-6.87,-4.49,61.18
2028-06-22 15:00:00,15,simulado,-6.96,-5.09,63.45
2028-06-22 16:00:00,16,simulado,-6.93,0.42,69.51
2028-06-22 17:00:00,17,simulado,-6.74,17.07,81.88
2028-06-22 18:00:00,18,simulado,-3.90,48.39,104.57
2028-06-22 19:00:00,19,simulado,23.43,86.29,119.03
2028-06-22 20:00:00,20,simulado,50.53,112.91,133.33
2028-06-22 21:00:00,21,simulado,107.34,138.40,174.69
2028-06-22 22:00:00,22,simulado,102.40,143.20,166.13
2028-06-22 23:00:00,23,simulado,83.40,123.50,137.33
2028-06-23 00:00:00,0,simulado,78.23,117.36,130.87
2028-06-23 01:00:00,1,simulado,72.83,112.82,125.45
2028-06-23 02:00:00,2,simulado,62.44,109.20,120.79
2028-06-23 03:00:00,3,simulado,57.94,106.93,120.71
2028-06-23 04:00:00,4,simulado,55.57,106.95,120.18
2028-06-23 05:00:00,5,simulado,61.56,107.93,122.56
2028-06-23 06:00:00,6,simulado,78.38,112.82,127.53
2028-06-23 07:00:00,7,simulado,74.98,116.31,130.29
2028-06-23 08:00:00,8,simulado,40.49,107.21,120.68
2028-06-23 09:00:00,9,simulado,-1.84,73.33,108.49
2028-06-23 10:00:00,10,simulado,-6.72,39.94,88.10
2028-06-23 11:00:00,11,simulado,-6.77,20.23,72.62
2028-06-23 12:00:00,12,simulado,-6.85,7.33,69.26
2028-06-23 13:00:00,13,simulado,-6.87,-2.17,64.28
2028-06-23 14:00:00,14,simulado,-6.87,-3.69,61.18
2028-06-23 15:00:00,15,simulado,-7.03,-3.68,63.45
2028-06-23 16:00:00,16,simulado,-6.93,1.03,69.51
2028-06-23 17:00:00,17,simulado,-6.74,21.45,82.09
2028-06-23 18:00:00,18,simulado,-5.68,48.39,102.43
2028-06-23 19:00:00,19,simulado,24.24,86.80,119.05
2028-06-23 20:00:00,20,simulado,61.63,112.91,133.02
2028-06-23 21:00:00,21,simulado,107.34,136.13,174.69
2028-06-23 22:00:00,22,simulado,102.40,140.40,170.67
2028-06-23 23:00:00,23,simulado,83.40,123.72,137.50
2028-06-24 00:00:00,0,simulado,77.33,111.75,127.58
2028-06-24 01:00:00,1,simulado,59.70,105.50,123.69
2028-06-24 02:00:00,2,simulado,34.52,104.40,118.48
2028-06-24 03:00:00,3,simulado,30.69,101.00,116.67
2028-06-24 04:00:00,4,simulado,30.13,99.94,117.77
2028-06-24 05:00:00,5,simulado,30.75,100.62,117.69
2028-06-24 06:00:00,6,simulado,30.76,104.56,117.48
2028-06-24 07:00:00,7,simulado,16.13,96.16,108.61
2028-06-24 08:00:00,8,simulado,-4.00,45.57,91.82
2028-06-24 09:00:00,9,simulado,-7.10,-5.99,33.60
2028-06-24 10:00:00,10,simulado,-7.96,-6.59,-1.02
2028-06-24 11:00:00,11,simulado,-8.98,-7.21,-6.68
2028-06-24 12:00:00,12,simulado,-8.98,-7.37,-6.86
2028-06-24 13:00:00,13,simulado,-9.12,-7.52,-6.86
2028-06-24 14:00:00,14,simulado,-8.91,-7.67,-6.90
2028-06-24 15:00:00,15,simulado,-9.50,-7.95,-6.92
2028-06-24 16:00:00,16,simulado,-9.29,-7.29,-6.77
2028-06-24 17:00:00,17,simulado,-7.54,-6.86,-2.33
2028-06-24 18:00:00,18,simulado,-6.42,-4.31,60.65
2028-06-24 19:00:00,19,simulado,-3.10,30.27,99.15
2028-06-24 20:00:00,20,simulado,30.76,85.23,109.78
2028-06-24 21:00:00,21,simulado,75.75,122.16,133.04
2028-06-24 22:00:00,22,simulado,77.46,128.65,153.43
2028-06-24 23:00:00,23,simulado,51.02,113.71,135.39
2028-06-25 00:00:00,0,simulado,86.24,112.45,127.58
2028-06-25 01:00:00,1,simulado,59.70,108.48,123.69
2028-06-25 02:00:00,2,simulado,34.52,105.43,118.48
2028-06-25 03:00:00,3,simulado,30.69,101.36,116.67
2028-06-25 04:00:00,4,simulado,30.13,100.66,117.77
2028-06-25 05:00:00,5,simulado,30.75,100.96,117.69
2028-06-25 06:00:00,6,simulado,30.76,105.70,117.48
2028-06-25 07:00:00,7,simulado,27.74,96.16,108.61
2028-06-25 08:00:00,8,simulado,-3.52,45.57,91.82
2028-06-25 09:00:00,9,simulado,-6.89,-2.61,33.60
2028-06-25 10:00:00,10,simulado,-7.89,-6.41,-1.02
2028-06-25 11:00:00,11,simulado,-8.89,-6.98,-6.36
2028-06-25 12:00:00,12,simulado,-9.12,-7.29,-6.50
2028-06-25 13:00:00,13,simulado,-9.12,-7.37,-6.50
2028-06-25 14:00:00,14,simulado,-8.91,-7.37,-6.45
2028-06-25 15:00:00,15,simulado,-9.07,-7.71,-6.50
2028-06-25 16:00:00,16,simulado,-8.95,-7.27,-4.99
2028-06-25 17:00:00,17,simulado,-7.43,-6.86,3.34
2028-06-25 18:00:00,18,simulado,-6.42,-3.71,42.02
2028-06-25 19:00:00,19,simulado,-3.10,36.80,93.62
2028-06-25 20:00:00,20,simulado,30.76,105.47,109.78
2028-06-25 21:00:00,21,simulado,75.75,122.16,133.04
2028-06-25 22:00:00,22,simulado,77.46,128.65,153.43
2028-06-25 23:00:00,23,simulado,51.02,113.71,135.39
2028-06-26 00:00:00,0,simulado,55.47,116.62,130.34
2028-06-26 01:00:00,1,simulado,48.67,110.89,125.82
2028-06-26 02:00:00,2,simulado,35.82,108.03,120.60
2028-06-26 03:00:00,3,simulado,35.93,103.75,120.71
2028-06-26 04:00:00,4,simulado,37.75,97.72,120.18
2028-06-26 05:00:00,5,simulado,44.06,101.48,122.05
2028-06-26 06:00:00,6,simulado,58.69,110.04,127.53
2028-06-26 07:00:00,7,simulado,67.65,113.49,128.89
2028-06-26 08:00:00,8,simulado,40.49,100.12,121.98
2028-06-26 09:00:00,9,simulado,-1.84,51.17,108.98
2028-06-26 10:00:00,10,simulado,-6.45,26.21,85.79
2028-06-26 11:00:00,11,simulado,-6.61,8.44,71.97
2028-06-26 12:00:00,12,simulado,-6.74,2.16,69.26
2028-06-26 13:00:00,13,simulado,-6.86,-4.23,63.37
2028-06-26 14:00:00,14,simulado,-6.87,-5.01,50.93
2028-06-26 15:00:00,15,simulado,-6.97,-5.20,58.25
2028-06-26 16:00:00,16,simulado,-6.93,-1.29,64.94
2028-06-26 17:00:00,17,simulado,-6.50,7.19,81.88
2028-06-26 18:00:00,18,simulado,-5.68,44.22,104.57
2028-06-26 19:00:00,19,simulado,16.15,86.80,118.12
2028-06-26 20:00:00,20,simulado,60.52,112.22,132.78
2028-06-26 21:00:00,21,simulado,100.06,135.78,174.69
2028-06-26 22:00:00,22,simulado,98.13,141.80,166.13
2028-06-26 23:00:00,23,simulado,82.26,123.27,134.10
2028-06-27 00:00:00,0,simulado,78.23,115.47,130.47
2028-06-27 01:00:00,1,simulado,72.83,110.68,125.82
2028-06-27 02:00:00,2,simulado,62.44,108.03,119.01
2028-06-27 03:00:00,3,simulado,57.94,105.87,118.34
2028-06-27 04:00:00,4,simulado,55.57,105.40,119.73
2028-06-27 05:00:00,5,simulado,61.56,106.46,122.10
2028-06-27 06:00:00,6,simulado,78.38,110.95,125.60
2028-06-27 07:00:00,7,simulado,74.98,112.85,127.93
2028-06-27 08:00:00,8,simulado,40.49,106.98,121.94
2028-06-27 09:00:00,9,simulado,-1.84,66.74,107.28
2028-06-27 10:00:00,10,simulado,-6.48,31.34,86.02
2028-06-27 11:00:00,11,simulado,-6.63,18.96,72.04
2028-06-27 12:00:00,12,simulado,-6.85,2.42,64.81
2028-06-27 13:00:00,13,simulado,-6.90,-3.32,53.87
2028-06-27 14:00:00,14,simulado,-6.88,-3.98,50.63
2028-06-27 15:00:00,15,simulado,-7.03,-4.97,48.52
2028-06-27 16:00:00,16,simulado,-6.96,-0.74,60.95
2028-06-27 17:00:00,17,simulado,-6.47,9.94,81.88
2028-06-27 18:00:00,18,simulado,-3.70,45.03,100.12
2028-06-27 19:00:00,19,simulado,24.24,86.29,118.02
2028-06-27 20:00:00,20,simulado,61.63,111.58,132.76
2028-06-27 21:00:00,21,simulado,107.34,135.05,174.99
2028-06-27 22:00:00,22,simulado,102.40,139.62,170.67
2028-06-27 23:00:00,23,simulado,83.40,120.59,134.10
2028-06-28 00:00:00,0,simulado,76.78,116.62,129.28
2028-06-28 01:00:00,1,simulado,65.72,111.10,124.81
2028-06-28 02:00:00,2,simulado,62.44,108.61,118.83
2028-06-28 03:00:00,3,simulado,57.94,105.04,118.19
2028-06-28 04:00:00,4,simulado,55.57,100.95,119.10
2028-06-28 05:00:00,5,simulado,61.56,103.13,121.98
2028-06-28 06:00:00,6,simulado,78.38,111.86,126.89
2028-06-28 07:00:00,7,simulado,74.98,114.90,128.89
2028-06-28 08:00:00,8,simulado,40.49,103.17,121.94
2028-06-28 09:00:00,9,simulado,-1.84,65.37,108.98
2028-06-28 10:00:00,10,simulado,-6.72,26.21,85.79
2028-06-28 11:00:00,11,simulado,-6.85,8.44,72.04
2028-06-28 12:00:00,12,simulado,-6.85,2.16,67.34
2028-06-28 13:00:00,13,simulado,-6.89,-3.32,64.28
2028-06-28 14:00:00,14,simulado,-6.88,-4.49,53.69
2028-06-28 15:00:00,15,simulado,-7.03,-5.20,63.45
2028-06-28 16:00:00,16,simulado,-6.96,-1.29,64.94
2028-06-28 17:00:00,17,simulado,-6.74,7.19,81.88
2028-06-28 18:00:00,18,simulado,-5.68,44.22,102.65
2028-06-28 19:00:00,19,simulado,24.24,86.80,119.05
2028-06-28 20:00:00,20,simulado,50.47,112.48,136.17
2028-06-28 21:00:00,21,simulado,100.06,138.40,174.99
2028-06-28 22:00:00,22,simulado,98.13,142.14,166.13
2028-06-28 23:00:00,23,simulado,83.40,123.27,134.10
2028-06-29 00:00:00,0,simulado,78.39,120.55,130.47
2028-06-29 01:00:00,1,simulado,73.62,112.82,125.82
2028-06-29 02:00:00,2,simulado,62.44,109.20,120.71
2028-06-29 03:00:00,3,simulado,57.94,107.56,119.63
2028-06-29 04:00:00,4,simulado,55.57,108.56,119.10
2028-06-29 05:00:00,5,simulado,61.56,108.75,122.05
2028-06-29 06:00:00,6,simulado,78.38,112.82,125.60
2028-06-29 07:00:00,7,simulado,74.98,113.49,128.03
2028-06-29 08:00:00,8,simulado,40.28,107.10,121.94
2028-06-29 09:00:00,9,simulado,-2.00,73.33,107.15
2028-06-29 10:00:00,10,simulado,-6.74,36.19,85.79
2028-06-29 11:00:00,11,simulado,-6.77,19.61,71.74
2028-06-29 12:00:00,12,simulado,-6.75,3.12,65.06
2028-06-29 13:00:00,13,simulado,-6.90,-2.17,63.46
2028-06-29 14:00:00,14,simulado,-6.88,-3.87,50.63
2028-06-29 15:00:00,15,simulado,-7.04,-4.97,58.77
2028-06-29 16:00:00,16,simulado,-6.96,1.33,64.94
2028-06-29 17:00:00,17,simulado,-6.74,27.50,82.09
2028-06-29 18:00:00,18,simulado,-3.90,59.92,102.43
2028-06-29 19:00:00,19,simulado,24.24,86.57,118.02
2028-06-29 20:00:00,20,simulado,60.52,112.69,132.76
2028-06-29 21:00:00,21,simulado,110.64,139.42,174.69
2028-06-29 22:00:00,22,simulado,107.70,142.67,166.13
2028-06-29 23:00:00,23,simulado,93.36,123.72,137.33
2028-06-30 00:00:00,0,simulado,55.47,115.89,129.38
2028-06-30 01:00:00,1,simulado,48.67,111.37,125.41
2028-06-30 02:00:00,2,simulado,35.82,108.03,120.60
2028-06-30 03:00:00,3,simulado,35.93,105.04,120.71
2028-06-30 04:00:00,4,simulado,37.75,100.95,120.18
2028-06-30 05:00:00,5,simulado,44.06,103.13,122.56
2028-06-30 06:00:00,6,simulado,58.69,111.96,125.45
2028-06-30 07:00:00,7,simulado,66.94,113.49,125.80
2028-06-30 08:00:00,8,simulado,38.34,106.98,120.54
2028-06-30 09:00:00,9,simulado,-3.53,66.74,107.15
2028-06-30 10:00:00,10,simulado,-6.74,31.34,85.79
2028-06-30 11:00:00,11,simulado,-6.85,18.96,71.71
2028-06-30 12:00:00,12,simulado,-6.96,2.29,65.06
2028-06-30 13:00:00,13,simulado,-6.96,-3.32,53.87
2028-06-30 14:00:00,14,simulado,-6.96,-3.98,50.63
2028-06-30 15:00:00,15,simulado,-7.03,-5.20,48.52
2028-06-30 16:00:00,16,simulado,-6.96,-0.74,60.95
2028-06-30 17:00:00,17,simulado,-6.74,9.94,81.88
2028-06-30 18:00:00,18,simulado,-3.70,45.03,99.88
2028-06-30 19:00:00,19,simulado,16.15,86.29,119.05
2028-06-30 20:00:00,20,simulado,66.10,111.90,133.38
2028-06-30 21:00:00,21,simulado,111.01,135.05,174.69
2028-06-30 22:00:00,22,simulado,106.02,140.93,170.75
2028-06-30 23:00:00,23,simulado,83.29,120.59,137.50
2028-07-01 00:00:00,0,simulado,69.24,118.01,159.39
2028-07-01 01:00:00,1,simulado,58.35,114.54,155.69
2028-07-01 02:00:00,2,simulado,58.71,106.28,154.97
2028-07-01 03:00:00,3,simulado,51.55,103.06,153.46
2028-07-01 04:00:00,4,simulado,40.27,103.04,152.50
2028-07-01 05:00:00,5,simulado,44.96,102.70,153.26
2028-07-01 06:00:00,6,simulado,51.31,105.65,154.96
2028-07-01 07:00:00,7,simulado,44.66,106.14,151.58
2028-07-01 08:00:00,8,simulado,12.53,48.00,107.75
2028-07-01 09:00:00,9,simulado,-8.14,-0.00,61.23
2028-07-01 10:00:00,10,simulado,-8.88,-7.43,7.60
2028-07-01 11:00:00,11,simulado,-9.47,-7.61,-4.92
2028-07-01 12:00:00,12,simulado,-9.45,-8.33,-4.11
2028-07-01 13:00:00,13,simulado,-9.65,-8.33,-3.40
2028-07-01 14:00:00,14,simulado,-9.62,-8.32,-4.19
2028-07-01 15:00:00,15,simulado,-9.54,-8.32,-7.46
2028-07-01 16:00:00,16,simulado,-9.20,-8.17,-3.40
2028-07-01 17:00:00,17,simulado,-8.69,-7.73,17.54
2028-07-01 18:00:00,18,simulado,-7.90,-0.73,42.69
2028-07-01 19:00:00,19,simulado,-2.53,56.32,95.47
2028-07-01 20:00:00,20,simulado,38.38,108.69,134.84
2028-07-01 21:00:00,21,simulado,72.42,129.33,167.73
2028-07-01 22:00:00,22,simulado,90.47,132.22,175.85
2028-07-01 23:00:00,23,simulado,73.46,118.68,156.36
2028-07-02 00:00:00,0,simulado,69.24,116.56,161.60
2028-07-02 01:00:00,1,simulado,58.35,113.14,159.62
2028-07-02 02:00:00,2,simulado,58.71,106.28,157.53
2028-07-02 03:00:00,3,simulado,51.55,103.06,153.82
2028-07-02 04:00:00,4,simulado,40.27,101.04,152.50
2028-07-02 05:00:00,5,simulado,44.96,101.11,146.56
2028-07-02 06:00:00,6,simulado,51.31,102.52,152.99
2028-07-02 07:00:00,7,simulado,44.66,93.52,147.78
2028-07-02 08:00:00,8,simulado,20.40,50.38,107.75
2028-07-02 09:00:00,9,simulado,-8.14,2.09,61.23
2028-07-02 10:00:00,10,simulado,-8.88,-7.04,7.60
2028-07-02 11:00:00,11,simulado,-9.47,-7.61,-4.92
2028-07-02 12:00:00,12,simulado,-9.45,-7.98,-4.11
2028-07-02 13:00:00,13,simulado,-9.65,-7.98,-3.40
2028-07-02 14:00:00,14,simulado,-9.62,-7.98,-4.19
2028-07-02 15:00:00,15,simulado,-9.54,-8.10,-7.46
2028-07-02 16:00:00,16,simulado,-9.20,-7.98,-3.40
2028-07-02 17:00:00,17,simulado,-8.78,-7.70,17.54
2028-07-02 18:00:00,18,simulado,-7.90,-3.71,42.69
2028-07-02 19:00:00,19,simulado,-2.53,35.36,95.47
