fecha_hora,hora,p10,p50,p90,origen
2027-01-19 02:00:00,2,11.38,91.59,191.83,fundamental
2027-01-19 03:00:00,3,11.22,82.19,166.88,fundamental
2027-01-19 04:00:00,4,14.99,85.79,160.43,fundamental
2027-01-19 05:00:00,5,11.29,85.59,161.89,fundamental
2027-01-19 06:00:00,6,13.09,103.84,195.67,fundamental
2027-01-19 07:00:00,7,26.00,121.97,233.32,fundamental
2027-01-19 08:00:00,8,25.94,129.87,235.29,fundamental
2027-01-19 09:00:00,9,40.02,115.92,215.94,fundamental
2027-01-19 10:00:00,10,19.16,92.39,172.65,fundamental
2027-01-19 11:00:00,11,11.51,71.01,125.37,fundamental
2027-01-19 12:00:00,12,0.00,54.24,94.00,fundamental
2027-01-19 13:00:00,13,0.00,48.91,84.13,fundamental
2027-01-19 14:00:00,14,0.00,51.61,97.41,fundamental
2027-01-19 15:00:00,15,0.48,58.25,124.03,fundamental
2027-01-19 16:00:00,16,0.96,73.50,171.26,fundamental
2027-01-19 17:00:00,17,10.67,106.54,202.82,fundamental
2027-01-19 18:00:00,18,14.51,119.09,214.43,fundamental
2027-01-19 19:00:00,19,15.68,118.00,224.86,fundamental
2027-01-19 20:00:00,20,15.61,113.07,234.25,fundamental
2027-01-19 21:00:00,21,14.61,107.85,229.24,fundamental
2027-01-19 22:00:00,22,1.99,94.44,201.66,fundamental
2027-01-19 23:00:00,23,3.50,81.21,172.66,fundamental
2027-01-20 00:00:00,0,0.93,67.38,168.85,fundamental
2027-01-20 01:00:00,1,0.19,63.61,165.69,fundamental
2027-01-20 02:00:00,2,0.35,62.45,153.24,fundamental
2027-01-20 03:00:00,3,0.53,60.28,157.82,fundamental
2027-01-20 04:00:00,4,0.00,57.18,146.25,fundamental
2027-01-20 05:00:00,5,0.00,59.27,144.15,fundamental
2027-01-20 06:00:00,6,9.08,73.80,160.40,fundamental
2027-01-20 07:00:00,7,14.98,99.60,189.29,fundamental
2027-01-20 08:00:00,8,25.65,113.15,209.47,fundamental
2027-01-20 09:00:00,9,22.36,107.25,188.50,fundamental
2027-01-20 10:00:00,10,22.05,86.64,164.76,fundamental
2027-01-20 11:00:00,11,9.20,64.19,137.55,fundamental
2027-01-20 12:00:00,12,0.00,48.59,108.21,fundamental
2027-01-20 13:00:00,13,0.00,48.54,106.13,fundamental
2027-01-20 14:00:00,14,1.01,50.96,107.23,fundamental
2027-01-20 15:00:00,15,5.99,59.04,126.67,fundamental
2027-01-20 16:00:00,16,11.64,78.58,164.93,fundamental
2027-01-20 17:00:00,17,16.60,95.65,224.62,fundamental
2027-01-20 18:00:00,18,19.08,120.29,241.71,fundamental
2027-01-20 19:00:00,19,27.75,130.48,240.55,fundamental
2027-01-20 20:00:00,20,35.05,125.33,257.04,fundamental
2027-01-20 21:00:00,21,37.15,133.03,243.76,fundamental
2027-01-20 22:00:00,22,22.25,117.46,227.09,fundamental
2027-01-20 23:00:00,23,13.62,103.64,197.88,fundamental
2027-01-21 00:00:00,0,10.77,62.11,144.59,fundamental
2027-01-21 01:00:00,1,7.13,57.82,130.58,fundamental
2027-01-21 02:00:00,2,10.69,52.23,123.72,fundamental
2027-01-21 03:00:00,3,4.28,50.94,118.72,fundamental
2027-01-21 04:00:00,4,8.87,48.10,115.89,fundamental
2027-01-21 05:00:00,5,10.93,56.67,122.87,fundamental
2027-01-21 06:00:00,6,13.52,73.86,148.62,fundamental
2027-01-21 07:00:00,7,14.22,90.65,184.28,fundamental
2027-01-21 08:00:00,8,21.03,103.61,196.28,fundamental
2027-01-21 09:00:00,9,18.49,95.30,181.74,fundamental
2027-01-21 10:00:00,10,11.79,71.11,154.44,fundamental
2027-01-21 11:00:00,11,0.00,48.95,106.84,fundamental
2027-01-21 12:00:00,12,-0.01,31.92,85.11,fundamental
2027-01-21 13:00:00,13,-0.03,20.86,74.11,fundamental
2027-01-21 14:00:00,14,-0.01,19.84,79.87,fundamental
2027-01-21 15:00:00,15,-0.10,14.27,97.94,fundamental
2027-01-21 16:00:00,16,-0.01,28.01,120.26,fundamental
2027-01-21 17:00:00,17,0.00,41.64,157.16,fundamental
2027-01-21 18:00:00,18,0.00,58.71,176.93,fundamental
2027-01-21 19:00:00,19,3.20,68.62,181.63,fundamental
2027-01-21 20:00:00,20,14.80,73.03,193.85,fundamental
2027-01-21 21:00:00,21,2.71,75.42,177.41,fundamental
2027-01-21 22:00:00,22,0.00,51.54,149.34,fundamental
2027-01-21 23:00:00,23,-0.01,34.41,136.08,fundamental
2027-01-22 00:00:00,0,0.00,33.02,138.12,fundamental
2027-01-22 01:00:00,1,0.00,35.02,122.83,fundamental
2027-01-22 02:00:00,2,-0.63,33.43,111.73,fundamental
2027-01-22 03:00:00,3,-0.03,28.01,106.53,fundamental
2027-01-22 04:00:00,4,-0.02,26.65,106.46,fundamental
2027-01-22 05:00:00,5,-0.01,33.51,116.15,fundamental
2027-01-22 06:00:00,6,0.00,43.76,138.50,fundamental
2027-01-22 07:00:00,7,4.48,72.07,183.37,fundamental
2027-01-22 08:00:00,8,10.01,80.27,191.18,fundamental
2027-01-22 09:00:00,9,8.26,73.38,185.15,fundamental
2027-01-22 10:00:00,10,0.71,59.03,141.98,fundamental
2027-01-22 11:00:00,11,0.00,39.22,97.42,fundamental
2027-01-22 12:00:00,12,-0.02,21.87,68.53,fundamental
2027-01-22 13:00:00,13,-0.29,8.16,66.07,fundamental
2027-01-22 14:00:00,14,-0.02,27.22,71.79,fundamental
2027-01-22 15:00:00,15,-0.01,33.59,97.74,fundamental
2027-01-22 16:00:00,16,-0.01,48.13,139.04,fundamental
2027-01-22 17:00:00,17,0.00,75.50,169.17,fundamental
2027-01-22 18:00:00,18,3.96,83.18,200.19,fundamental
2027-01-22 19:00:00,19,13.84,83.75,197.42,fundamental
2027-01-22 20:00:00,20,10.41,86.41,193.35,fundamental
2027-01-22 21:00:00,21,13.11,86.68,193.72,fundamental
2027-01-22 22:00:00,22,1.04,103.79,186.75,fundamental
2027-01-22 23:00:00,23,0.00,79.69,165.76,fundamental
2027-01-23 00:00:00,0,0.49,64.72,157.82,fundamental
2027-01-23 01:00:00,1,0.00,61.20,139.95,fundamental
2027-01-23 02:00:00,2,-0.01,52.81,126.23,fundamental
2027-01-23 03:00:00,3,-0.01,49.37,124.11,fundamental
2027-01-23 04:00:00,4,0.00,50.88,114.62,fundamental
2027-01-23 05:00:00,5,-0.00,44.32,107.35,fundamental
2027-01-23 06:00:00,6,0.00,49.47,120.70,fundamental
2027-01-23 07:00:00,7,-0.00,59.61,146.14,fundamental
2027-01-23 08:00:00,8,0.00,61.05,147.00,fundamental
2027-01-23 09:00:00,9,0.00,56.82,141.42,fundamental
2027-01-23 10:00:00,10,-0.02,47.10,116.52,fundamental
2027-01-23 11:00:00,11,-0.33,25.33,79.49,fundamental
2027-01-23 12:00:00,12,-0.13,7.18,61.20,fundamental
2027-01-23 13:00:00,13,-0.41,3.54,54.75,fundamental
2027-01-23 14:00:00,14,-0.08,5.54,62.54,fundamental
2027-01-23 15:00:00,15,-0.62,14.43,73.01,fundamental
2027-01-23 16:00:00,16,-0.01,29.75,88.81,fundamental
2027-01-23 17:00:00,17,0.00,53.19,139.90,fundamental
2027-01-23 18:00:00,18,0.00,79.05,168.79,fundamental
2027-01-23 19:00:00,19,1.18,93.30,180.79,fundamental
2027-01-23 20:00:00,20,2.84,101.64,192.89,fundamental
2027-01-23 21:00:00,21,2.57,100.10,199.98,fundamental
2027-01-23 22:00:00,22,0.00,94.38,178.95,fundamental
2027-01-23 23:00:00,23,0.00,77.78,163.19,fundamental
2027-01-24 00:00:00,0,0.00,66.17,170.70,fundamental
2027-01-24 01:00:00,1,-0.01,59.56,166.23,fundamental
2027-01-24 02:00:00,2,-0.01,49.77,149.58,fundamental
2027-01-24 03:00:00,3,-0.01,46.14,134.78,fundamental
2027-01-24 04:00:00,4,-0.01,43.35,125.94,fundamental
2027-01-24 05:00:00,5,-0.01,46.93,132.88,fundamental
2027-01-24 06:00:00,6,-0.01,50.90,154.20,fundamental
2027-01-24 07:00:00,7,0.00,58.92,163.60,fundamental
2027-01-24 08:00:00,8,0.00,54.62,163.51,fundamental
2027-01-24 09:00:00,9,0.00,55.10,146.72,fundamental
2027-01-24 10:00:00,10,-0.01,40.66,114.39,fundamental
2027-01-24 11:00:00,11,-0.01,25.34,77.15,fundamental
2027-01-24 12:00:00,12,-0.01,12.65,51.36,fundamental
2027-01-24 13:00:00,13,-0.61,10.49,40.21,fundamental
2027-01-24 14:00:00,14,-0.04,8.87,51.28,fundamental
2027-01-24 15:00:00,15,-0.01,21.50,59.75,fundamental
2027-01-24 16:00:00,16,0.62,36.08,75.64,fundamental
2027-01-24 17:00:00,17,1.48,61.96,118.64,fundamental
2027-01-24 18:00:00,18,4.86,88.26,165.69,fundamental
2027-01-24 19:00:00,19,12.34,103.53,199.28,fundamental
2027-01-24 20:00:00,20,11.77,107.54,201.67,fundamental
2027-01-24 21:00:00,21,12.61,105.64,223.77,fundamental
2027-01-24 22:00:00,22,11.55,81.68,203.57,fundamental
2027-01-24 23:00:00,23,6.57,75.20,159.71,fundamental
2027-01-25 00:00:00,0,0.00,72.78,158.14,fundamental
2027-01-25 01:00:00,1,0.00,66.62,148.77,fundamental
2027-01-25 02:00:00,2,0.00,59.06,125.98,fundamental
2027-01-25 03:00:00,3,0.00,54.38,120.99,fundamental
2027-01-25 04:00:00,4,0.00,51.66,118.40,fundamental
2027-01-25 05:00:00,5,0.00,54.02,131.70,fundamental
2027-01-25 06:00:00,6,1.72,67.70,154.05,fundamental
2027-01-25 07:00:00,7,1.84,91.06,190.66,fundamental
2027-01-25 08:00:00,8,6.41,95.22,216.82,fundamental
2027-01-25 09:00:00,9,7.28,88.21,175.69,fundamental
2027-01-25 10:00:00,10,0.00,66.60,151.53,fundamental
2027-01-25 11:00:00,11,0.00,42.27,106.90,fundamental
2027-01-25 12:00:00,12,-0.01,26.33,81.31,fundamental
2027-01-25 13:00:00,13,-0.02,17.15,68.58,fundamental
2027-01-25 14:00:00,14,-0.42,20.74,76.88,fundamental
2027-01-25 15:00:00,15,-0.00,35.17,99.88,fundamental
2027-01-25 16:00:00,16,0.28,57.07,124.33,fundamental
2027-01-25 17:00:00,17,6.07,81.84,171.71,fundamental
2027-01-25 18:00:00,18,10.75,100.07,209.62,fundamental
2027-01-25 19:00:00,19,13.52,116.09,209.33,fundamental
2027-01-25 20:00:00,20,15.30,126.20,218.59,fundamental
2027-01-25 21:00:00,21,15.66,125.47,206.54,fundamental
2027-01-25 22:00:00,22,10.04,109.19,181.01,fundamental
2027-01-25 23:00:00,23,4.20,91.28,161.51,fundamental
2027-01-26 00:00:00,0,0.32,80.34,168.41,fundamental
2027-01-26 01:00:00,1,0.00,68.28,142.78,fundamental
2027-01-26 02:00:00,2,0.00,60.04,144.64,fundamental
2027-01-26 03:00:00,3,0.00,60.80,129.41,fundamental
2027-01-26 04:00:00,4,0.00,63.91,141.90,fundamental
2027-01-26 05:00:00,5,1.65,67.87,139.87,fundamental
2027-01-26 06:00:00,6,1.34,82.21,181.84,fundamental
2027-01-26 07:00:00,7,10.51,100.95,229.39,fundamental
2027-01-26 08:00:00,8,13.59,113.15,227.97,fundamental
2027-01-26 09:00:00,9,12.93,93.85,189.54,fundamental
2027-01-26 10:00:00,10,2.43,68.58,159.42,fundamental
2027-01-26 11:00:00,11,0.00,38.74,106.27,fundamental
2027-01-26 12:00:00,12,-0.00,25.85,81.29,fundamental
2027-01-26 13:00:00,13,0.00,22.36,79.90,fundamental
2027-01-26 14:00:00,14,0.00,28.47,81.07,fundamental
2027-01-26 15:00:00,15,0.00,40.29,93.71,fundamental
2027-01-26 16:00:00,16,-0.00,60.32,133.07,fundamental
2027-01-26 17:00:00,17,0.89,83.68,179.14,fundamental
2027-01-26 18:00:00,18,8.15,102.98,203.13,fundamental
2027-01-26 19:00:00,19,14.53,110.29,222.96,fundamental
2027-01-26 20:00:00,20,12.39,108.40,214.79,fundamental
2027-01-26 21:00:00,21,8.57,101.52,219.63,fundamental
2027-01-26 22:00:00,22,0.00,98.76,206.67,fundamental
2027-01-26 23:00:00,23,0.00,98.63,198.23,fundamental
2027-01-27 00:00:00,0,0.00,76.90,171.04,fundamental
2027-01-27 01:00:00,1,-0.06,61.16,154.89,fundamental
2027-01-27 02:00:00,2,-0.01,46.80,139.69,fundamental
2027-01-27 03:00:00,3,-0.01,38.57,126.91,fundamental
2027-01-27 04:00:00,4,0.00,45.18,136.16,fundamental
2027-01-27 05:00:00,5,0.00,45.08,149.46,fundamental
2027-01-27 06:00:00,6,0.00,52.41,178.97,fundamental
2027-01-27 07:00:00,7,0.00,67.72,209.28,fundamental
2027-01-27 08:00:00,8,0.00,81.88,221.24,fundamental
2027-01-27 09:00:00,9,0.00,79.96,208.05,fundamental
2027-01-27 10:00:00,10,-0.01,57.42,168.11,fundamental
2027-01-27 11:00:00,11,-0.01,35.50,110.40,fundamental
2027-01-27 12:00:00,12,-0.13,23.75,80.58,fundamental
2027-01-27 13:00:00,13,-0.01,18.90,73.48,fundamental
2027-01-27 14:00:00,14,-0.13,20.55,78.79,fundamental
2027-01-27 15:00:00,15,-0.01,30.04,91.12,fundamental
2027-01-27 16:00:00,16,0.00,50.22,129.54,fundamental
2027-01-27 17:00:00,17,0.00,69.29,163.14,fundamental
2027-01-27 18:00:00,18,11.05,87.36,210.03,fundamental
2027-01-27 19:00:00,19,15.27,82.95,206.85,fundamental
2027-01-27 20:00:00,20,9.83,70.67,211.19,fundamental
2027-01-27 21:00:00,21,10.62,73.16,207.73,fundamental
2027-01-27 22:00:00,22,0.00,77.72,205.51,fundamental
2027-01-27 23:00:00,23,-0.10,74.14,213.72,fundamental
2027-01-28 00:00:00,0,0.00,85.71,191.85,fundamental
2027-01-28 01:00:00,1,-0.01,72.92,176.95,fundamental
2027-01-28 02:00:00,2,0.00,65.92,149.01,fundamental
2027-01-28 03:00:00,3,-0.01,59.35,134.66,fundamental
2027-01-28 04:00:00,4,-0.00,56.64,128.94,fundamental
2027-01-28 05:00:00,5,0.00,57.45,131.62,fundamental
2027-01-28 06:00:00,6,0.00,66.72,162.37,fundamental
2027-01-28 07:00:00,7,0.91,81.67,182.79,fundamental
2027-01-28 08:00:00,8,0.92,95.80,201.32,fundamental
2027-01-28 09:00:00,9,0.51,88.42,172.06,fundamental
2027-01-28 10:00:00,10,0.00,68.72,139.53,fundamental
2027-01-28 11:00:00,11,-0.01,44.31,95.17,fundamental
2027-01-28 12:00:00,12,-0.01,30.76,73.13,fundamental
2027-01-28 13:00:00,13,-0.32,20.59,69.72,fundamental
2027-01-28 14:00:00,14,-0.40,21.01,70.00,fundamental
2027-01-28 15:00:00,15,-0.01,41.27,91.16,fundamental
2027-01-28 16:00:00,16,0.00,48.58,114.62,fundamental
2027-01-28 17:00:00,17,0.00,81.80,162.57,fundamental
2027-01-28 18:00:00,18,13.12,101.96,211.66,fundamental
2027-01-28 19:00:00,19,14.99,113.36,238.49,fundamental
2027-01-28 20:00:00,20,15.64,117.06,212.50,fundamental
2027-01-28 21:00:00,21,15.12,104.08,228.91,fundamental
2027-01-28 22:00:00,22,11.36,98.49,204.49,fundamental
2027-01-28 23:00:00,23,5.94,96.79,194.03,fundamental
2027-01-29 00:00:00,0,0.00,51.78,152.81,fundamental
2027-01-29 01:00:00,1,0.00,47.76,128.59,fundamental
2027-01-29 02:00:00,2,0.00,41.60,118.43,fundamental
2027-01-29 03:00:00,3,0.00,46.71,121.04,fundamental
2027-01-29 04:00:00,4,0.00,48.68,112.11,fundamental
2027-01-29 05:00:00,5,0.00,55.39,132.20,fundamental
2027-01-29 06:00:00,6,4.68,72.54,160.77,fundamental
2027-01-29 07:00:00,7,12.41,85.47,187.31,fundamental
2027-01-29 08:00:00,8,12.95,91.90,176.13,fundamental
2027-01-29 09:00:00,9,5.47,89.44,175.09,fundamental
2027-01-29 10:00:00,10,0.00,55.40,132.18,fundamental
2027-01-29 11:00:00,11,-0.03,29.00,85.73,fundamental
2027-01-29 12:00:00,12,-0.01,10.02,72.96,fundamental
2027-01-29 13:00:00,13,-0.01,10.16,59.48,fundamental
2027-01-29 14:00:00,14,-0.01,25.88,72.13,fundamental
2027-01-29 15:00:00,15,-0.51,22.60,80.87,fundamental
2027-01-29 16:00:00,16,-0.05,38.70,114.35,fundamental
2027-01-29 17:00:00,17,0.00,63.57,160.54,fundamental
2027-01-29 18:00:00,18,9.95,84.67,193.76,fundamental
2027-01-29 19:00:00,19,6.50,84.71,191.40,fundamental
2027-01-29 20:00:00,20,14.84,81.03,190.60,fundamental
2027-01-29 21:00:00,21,12.38,77.85,207.20,fundamental
2027-01-29 22:00:00,22,0.00,56.89,181.39,fundamental
2027-01-29 23:00:00,23,-0.01,57.32,194.38,fundamental
2027-01-30 00:00:00,0,0.00,59.15,159.09,fundamental
2027-01-30 01:00:00,1,0.00,49.73,156.42,fundamental
2027-01-30 02:00:00,2,-0.01,38.87,144.24,fundamental
2027-01-30 03:00:00,3,0.00,31.33,126.65,fundamental
2027-01-30 04:00:00,4,-0.04,25.79,121.92,fundamental
2027-01-30 05:00:00,5,-0.01,18.11,120.51,fundamental
2027-01-30 06:00:00,6,0.00,21.97,119.29,fundamental
2027-01-30 07:00:00,7,-0.01,17.92,127.48,fundamental
2027-01-30 08:00:00,8,-0.01,15.09,125.98,fundamental
2027-01-30 09:00:00,9,-0.01,17.53,112.96,fundamental
2027-01-30 10:00:00,10,-0.01,11.47,91.98,fundamental
2027-01-30 11:00:00,11,-0.78,3.97,67.52,fundamental
2027-01-30 12:00:00,12,-0.83,1.75,44.00,fundamental
2027-01-30 13:00:00,13,-0.95,1.70,32.97,fundamental
2027-01-30 14:00:00,14,-0.99,3.52,49.69,fundamental
2027-01-30 15:00:00,15,-0.27,9.27,58.57,fundamental
2027-01-30 16:00:00,16,-0.04,26.85,83.55,fundamental
2027-01-30 17:00:00,17,-0.01,55.81,131.67,fundamental
2027-01-30 18:00:00,18,0.00,81.71,179.01,fundamental
2027-01-30 19:00:00,19,0.00,93.06,199.75,fundamental
2027-01-30 20:00:00,20,0.00,92.72,209.07,fundamental
2027-01-30 21:00:00,21,1.10,96.63,210.95,fundamental
2027-01-30 22:00:00,22,0.00,82.18,212.44,fundamental
2027-01-30 23:00:00,23,-0.01,90.68,188.18,fundamental
2027-01-31 00:00:00,0,0.00,38.53,144.50,fundamental
2027-01-31 01:00:00,1,-0.02,34.91,125.13,fundamental
2027-01-31 02:00:00,2,-0.10,19.93,118.74,fundamental
2027-01-31 03:00:00,3,-0.13,15.44,110.27,fundamental
2027-01-31 04:00:00,4,-0.10,18.22,110.27,fundamental
2027-01-31 05:00:00,5,-0.01,23.93,108.44,fundamental
2027-01-31 06:00:00,6,-0.00,23.82,119.26,fundamental
2027-01-31 07:00:00,7,-0.01,25.59,130.53,fundamental
2027-01-31 08:00:00,8,-0.01,32.37,132.76,fundamental
2027-01-31 09:00:00,9,-0.01,35.80,131.43,fundamental
2027-01-31 10:00:00,10,-0.46,21.11,96.14,fundamental
2027-01-31 11:00:00,11,-0.33,11.78,66.54,fundamental
2027-01-31 12:00:00,12,-0.62,3.50,44.66,fundamental
2027-01-31 13:00:00,13,-0.50,4.05,39.61,fundamental
2027-01-31 14:00:00,14,-1.00,1.85,43.29,fundamental
2027-01-31 15:00:00,15,-0.60,3.10,57.63,fundamental
2027-01-31 16:00:00,16,-0.51,7.77,84.80,fundamental
2027-01-31 17:00:00,17,0.00,20.03,145.72,fundamental
2027-01-31 18:00:00,18,4.48,56.96,193.80,fundamental
2027-01-31 19:00:00,19,5.89,77.04,192.71,fundamental
2027-01-31 20:00:00,20,9.61,81.01,185.57,fundamental
2027-01-31 21:00:00,21,9.27,84.14,192.61,fundamental
2027-01-31 22:00:00,22,5.37,70.72,187.23,fundamental
2027-01-31 23:00:00,23,0.51,61.54,169.40,fundamental
2027-02-01 00:00:00,0,0.00,53.12,163.65,fundamental
2027-02-01 01:00:00,1,0.00,52.15,151.29,fundamental
2027-02-01 02:00:00,2,-0.01,46.28,142.27,fundamental
2027-02-01 03:00:00,3,0.00,44.05,146.96,fundamental
2027-02-01 04:00:00,4,0.00,58.03,149.01,fundamental
2027-02-01 05:00:00,5,-0.00,69.87,152.20,fundamental
2027-02-01 06:00:00,6,1.24,93.53,182.42,fundamental
2027-02-01 07:00:00,7,0.82,105.91,209.40,fundamental
2027-02-01 08:00:00,8,8.88,110.52,199.80,fundamental
2027-02-01 09:00:00,9,6.36,96.69,176.42,fundamental
2027-02-01 10:00:00,10,1.23,81.88,162.37,fundamental
2027-02-01 11:00:00,11,0.00,52.03,94.85,fundamental
2027-02-01 12:00:00,12,-0.02,38.16,75.18,fundamental
2027-02-01 13:00:00,13,-0.06,28.05,66.30,fundamental
2027-02-01 14:00:00,14,-0.01,31.14,79.66,fundamental
2027-02-01 15:00:00,15,0.00,43.47,100.18,fundamental
2027-02-01 16:00:00,16,3.95,64.39,140.93,fundamental
2027-02-01 17:00:00,17,14.66,99.60,187.04,fundamental
2027-02-01 18:00:00,18,22.15,117.85,220.20,fundamental
2027-02-01 19:00:00,19,27.38,129.43,232.21,fundamental
2027-02-01 20:00:00,20,21.00,138.15,236.05,fundamental
2027-02-01 21:00:00,21,22.16,134.69,224.97,fundamental
2027-02-01 22:00:00,22,21.61,121.86,206.77,fundamental
2027-02-01 23:00:00,23,15.25,101.67,194.74,fundamental
2027-02-02 00:00:00,0,13.61,88.22,154.25,fundamental
2027-02-02 01:00:00,1,13.36,82.01,148.88,fundamental
2027-02-02 02:00:00,2,15.65,74.67,137.79,fundamental
2027-02-02 03:00:00,3,12.08,78.67,133.23,fundamental
2027-02-02 04:00:00,4,10.66,70.35,131.87,fundamental
2027-02-02 05:00:00,5,11.02,75.23,137.24,fundamental
2027-02-02 06:00:00,6,15.54,94.63,163.24,fundamental
2027-02-02 07:00:00,7,23.64,112.17,189.84,fundamental
2027-02-02 08:00:00,8,23.28,114.19,202.14,fundamental
2027-02-02 09:00:00,9,15.87,104.35,191.55,fundamental
2027-02-02 10:00:00,10,7.56,75.91,137.67,fundamental
2027-02-02 11:00:00,11,0.00,48.79,84.96,fundamental
2027-02-02 12:00:00,12,0.00,25.65,60.47,fundamental
2027-02-02 13:00:00,13,-0.02,12.89,46.25,fundamental
2027-02-02 14:00:00,14,-0.03,19.49,48.85,fundamental
2027-02-02 15:00:00,15,-0.00,36.26,78.95,fundamental
2027-02-02 16:00:00,16,1.84,55.08,111.82,fundamental
2027-02-02 17:00:00,17,4.36,93.08,181.58,fundamental
2027-02-02 18:00:00,18,11.21,112.95,213.48,fundamental
2027-02-02 19:00:00,19,15.05,128.71,216.09,fundamental
2027-02-02 20:00:00,20,15.57,126.05,222.43,fundamental
2027-02-02 21:00:00,21,23.93,127.09,223.54,fundamental
2027-02-02 22:00:00,22,14.72,108.83,203.58,fundamental
2027-02-02 23:00:00,23,12.76,103.27,182.73,fundamental
2027-02-03 00:00:00,0,11.22,93.05,172.37,fundamental
2027-02-03 01:00:00,1,6.52,84.59,159.65,fundamental
2027-02-03 02:00:00,2,3.77,85.26,152.32,fundamental
2027-02-03 03:00:00,3,8.61,73.06,145.50,fundamental
2027-02-03 04:00:00,4,6.24,72.99,156.46,fundamental
2027-02-03 05:00:00,5,11.64,79.34,164.18,fundamental
2027-02-03 06:00:00,6,13.07,94.02,208.24,fundamental
2027-02-03 07:00:00,7,20.79,105.45,219.04,fundamental
2027-02-03 08:00:00,8,17.09,115.53,220.23,fundamental
2027-02-03 09:00:00,9,19.93,98.56,189.44,fundamental
2027-02-03 10:00:00,10,14.07,75.09,150.04,fundamental
2027-02-03 11:00:00,11,5.94,46.57,83.42,fundamental
2027-02-03 12:00:00,12,0.00,32.02,62.73,fundamental
2027-02-03 13:00:00,13,0.00,26.39,50.79,fundamental
2027-02-03 14:00:00,14,0.00,29.65,61.13,fundamental
2027-02-03 15:00:00,15,5.16,42.66,75.69,fundamental
2027-02-03 16:00:00,16,8.56,64.59,117.80,fundamental
2027-02-03 17:00:00,17,13.51,103.90,185.85,fundamental
2027-02-03 18:00:00,18,16.78,120.70,230.54,fundamental
2027-02-03 19:00:00,19,25.49,136.22,232.51,fundamental
2027-02-03 20:00:00,20,19.22,139.23,221.12,fundamental
2027-02-03 21:00:00,21,18.82,141.46,232.70,fundamental
2027-02-03 22:00:00,22,19.10,132.67,243.67,fundamental
2027-02-03 23:00:00,23,17.12,120.25,212.41,fundamental
2027-02-04 00:00:00,0,12.93,107.23,212.21,fundamental
2027-02-04 01:00:00,1,12.40,95.69,206.31,fundamental
2027-02-04 02:00:00,2,10.04,91.85,185.36,fundamental
2027-02-04 03:00:00,3,9.62,90.29,174.76,fundamental
2027-02-04 04:00:00,4,4.42,91.73,172.88,fundamental
2027-02-04 05:00:00,5,2.79,97.93,186.84,fundamental
2027-02-04 06:00:00,6,0.00,112.37,211.92,fundamental
2027-02-04 07:00:00,7,7.87,118.64,234.50,fundamental
2027-02-04 08:00:00,8,14.08,125.45,265.21,fundamental
2027-02-04 09:00:00,9,10.70,108.22,201.57,fundamental
2027-02-04 10:00:00,10,2.94,87.77,160.54,fundamental
2027-02-04 11:00:00,11,0.00,49.57,98.11,fundamental
2027-02-04 12:00:00,12,-0.01,30.07,70.56,fundamental
2027-02-04 13:00:00,13,-0.02,23.79,60.49,fundamental
2027-02-04 14:00:00,14,0.00,25.24,63.14,fundamental
2027-02-04 15:00:00,15,0.00,43.29,75.61,fundamental
2027-02-04 16:00:00,16,0.00,65.22,117.62,fundamental
2027-02-04 17:00:00,17,2.60,108.14,167.33,fundamental
2027-02-04 18:00:00,18,6.49,132.56,189.88,fundamental
2027-02-04 19:00:00,19,15.42,141.97,217.72,fundamental
2027-02-04 20:00:00,20,15.68,139.03,244.90,fundamental
2027-02-04 21:00:00,21,14.78,141.90,271.17,fundamental
2027-02-04 22:00:00,22,5.30,128.79,246.20,fundamental
2027-02-04 23:00:00,23,3.98,120.29,221.69,fundamental
2027-02-05 00:00:00,0,2.62,95.68,204.68,fundamental
2027-02-05 01:00:00,1,1.82,86.69,181.36,fundamental
2027-02-05 02:00:00,2,0.27,78.94,169.29,fundamental
2027-02-05 03:00:00,3,1.03,72.97,178.87,fundamental
